name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
pBeans,2,net.sourceforge.pbeans.data.BeanUnmarshaller,3,1,0,5,3,3,5,0,3,2,3,0,0,0,0.5,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.Persistent,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pBeans,2,net.sourceforge.pbeans.servlet.ConversionException,3,3,0,1,4,0,1,0,3,0.5,21,1,0,0.894736842,0.555555556,0,0,5.333333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.PersistentMapEntry,9,1,0,4,13,20,1,4,8,0.791666667,65,1,2,0,0.277777778,0,0,5.888888889,2,1,0
pBeans,2,net.sourceforge.pbeans.Store,91,1,0,35,266,3549,12,30,45,0.870634921,3752,1,2,0,0.118981481,0,0,40.07692308,8,1.1648,3
pBeans,2,net.sourceforge.pbeans.data.DatabaseFactory,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.StoreException,3,3,1,11,6,3,11,0,3,2,18,0,0,1,0.777777778,0,0,5,0,0,0
pBeans,2,net.sourceforge.pbeans.servlet.MissingEntryException,3,3,0,1,4,0,1,0,3,0.5,21,1,0,0.894736842,0.666666667,0,0,5.333333333,1,0.6667,0
pBeans,2,net.sourceforge.pbeans.data.FieldDescriptor,14,1,0,11,16,63,11,1,13,0.435897436,144,1,0,0,0.367346939,0,0,8.857142857,3,0.6429,0
pBeans,2,net.sourceforge.pbeans.data.GenericDataSource,14,1,0,2,28,79,2,0,13,0.807692308,170,1,0,0,0.285714286,0,0,10.85714286,1,0.8571,0
pBeans,2,net.sourceforge.pbeans.servlet.ServletMapper,6,1,0,2,33,15,1,1,4,2,236,0,0,0,0.30952381,0,0,38.33333333,1,0.8333,0
pBeans,2,net.sourceforge.pbeans.data.postgresql.DatabaseImpl,20,2,0,4,67,182,0,4,4,0.921052632,479,1,0,0.742857143,0.23245614,2,7,22.85,3,1.3,0
pBeans,2,net.sourceforge.pbeans.StoreInfo,15,1,0,9,15,105,6,4,15,2,15,0,0,0,0.3,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.data.mysql.DatabaseImpl,15,2,0,2,37,105,0,2,5,2,301,0,0,0.787878788,0.266666667,1,5,19.06666667,2,1,0
pBeans,2,net.sourceforge.pbeans.util.Hash,4,1,0,4,16,4,4,0,3,0.666666667,85,1,0,0,0.333333333,0,0,19.75,2,0.75,0
pBeans,2,net.sourceforge.pbeans.BeanFactory,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.data.GenericDatabase,6,2,0,2,27,13,0,2,3,0.8,190,1,0,0.912280702,0.404761905,2,2,30.5,4,1.3333,0
pBeans,2,net.sourceforge.pbeans.util.BeanMapper,5,1,0,0,25,8,0,0,4,0.75,189,1,0,0,0.4375,0,0,36.6,1,0.6,0
pBeans,2,net.sourceforge.pbeans.SimpleLogicalOperator,4,1,0,3,5,0,3,1,4,0,20,1,0,0,0.75,0,0,3.75,1,0.75,0
pBeans,2,net.sourceforge.pbeans.data.sqlserver.DatabaseImpl,10,2,0,2,33,45,0,2,3,2,230,0,0,0.852459016,0.263636364,1,4,22,3,1.2,0
pBeans,2,net.sourceforge.pbeans.data.IndexDescriptor,10,1,0,4,16,17,4,0,10,0.527777778,116,1,0,0,0.333333333,1,1,10.2,5,1.1,0
pBeans,2,net.sourceforge.pbeans.MissingEntryException,2,1,0,0,6,0,0,0,2,0,28,1,0,0,0.75,0,0,12,1,0.5,0
pBeans,2,net.sourceforge.pbeans.IMultiValueContainer,3,1,0,2,3,3,2,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
pBeans,2,net.sourceforge.pbeans.data.AbstractDatabase,52,1,5,19,189,1208,10,13,22,0.901960784,3579,1,1,0,0.127966976,0,0,67.65384615,10,1.4038,5
pBeans,2,net.sourceforge.pbeans.AbstractStoreInfo,16,1,0,8,74,74,0,8,15,0.866666667,837,1,0,0,0.258928571,0,0,51.0625,28,2.9375,1
pBeans,2,net.sourceforge.pbeans.Index,9,1,0,4,17,10,4,0,9,0.458333333,114,1,0,0,0.314814815,1,1,11.33333333,4,1.1111,0
pBeans,2,net.sourceforge.pbeans.DuplicateEntryException,3,4,0,3,6,3,2,1,3,2,18,0,0,1,0.777777778,0,0,5,0,0,0
