name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
Berek,1,przedszkole.TabelaModelPracownicy,9,2,0,2,18,10,1,1,9,0.625,207,1,0,0.666666667,0.592592593,1,1,21.77777778,7,1.8889,0
Berek,1,przedszkole.Baza,12,1,0,11,18,16,10,1,10,0.636363636,84,1,0,0,0.181818182,0,0,5.666666667,2,0.9167,0
Berek,1,przedszkole.Rachunek,19,1,0,5,26,37,5,0,18,0.763888889,322,1,0,0,0.333333333,1,1,15.52631579,18,2.3158,0
Berek,1,gui.OknoUsuwaniaPowiazaniaProwadzacego,20,6,0,14,92,110,9,12,1,0.694736842,965,0.6,4,0.966442953,0.176923077,0,0,46.25,8,1.4,5
Berek,1,przedszkole.Klient,43,1,0,13,91,447,8,5,40,0.795918367,1347,0.928571429,0,0,0.214285714,1,1,30,62,3.2326,3
Berek,1,gui.Konta,57,5,0,34,246,1180,22,34,3,0.823376623,4020,0.909090909,6,0.89292543,0.189083821,0,0,68.56140351,72,2.9474,3
Berek,1,przedszkole.DzialFinansow,10,1,0,8,56,0,3,5,10,0.111111111,431,1,0,0,0.425,0,0,42,3,1.1,0
Berek,1,przedszkole.Przedszkole,60,1,0,22,135,676,7,15,56,0.858243451,1176,1,6,0,0.148809524,0,0,18.41666667,4,1.1667,1
Berek,1,przedszkole.Sekcja,12,1,0,11,52,0,4,8,10,0.090909091,519,1,0,0,0.285714286,0,0,42.16666667,3,1.3333,0
Berek,1,gui.guiJAplet,6,6,0,2,19,15,1,2,2,2,60,0,0,0.986772487,0.5,0,0,9,1,0.8333,0
Berek,1,przedszkole.TabelaModelRachunkiKonto,8,2,0,2,21,2,1,1,8,0.714285714,234,0.666666667,1,0.695652174,0.583333333,1,1,27.875,8,2.375,0
Berek,1,przedszkole.Slownik,1,1,0,0,2,0,0,0,1,2,40,0,0,0,1,0,0,3,0,0,0
Berek,1,gui.Kursy,74,5,0,45,281,2097,32,45,5,0.866728581,4908,0.86440678,6,0.864814815,0.198198198,0,0,64.52702703,16,2.2973,16
Berek,1,gui.Pracownicy,69,5,0,45,262,1916,33,45,2,0.835294118,4327,0.890909091,7,0.872897196,0.201288245,0,0,60.91304348,37,2.4638,5
Berek,1,przedszkole.Zajecia,24,1,0,16,70,102,10,7,23,0.739130435,796,1,0,0,0.191666667,1,1,31.91666667,25,2.5,1
Berek,1,pl.berek.connector.dao.DAOException,6,3,0,4,10,13,4,0,6,1.166666667,63,0.055555556,0,1,0.625,0,0,6.5,0,0,0
Berek,1,pl.berek.connector.utils.LogUtils,2,1,0,2,10,1,1,1,2,2,70,0,0,0,0.5,0,0,34,4,2,0
Berek,1,pl.berek.connector.dao.TransactionManager,10,1,0,6,26,0,4,2,9,0.666666667,181,0.666666667,0,0,0.333333333,0,0,16.8,1,0.8,0
Berek,1,pl.berek.connector.dao.MySQLBasicDAO,3,1,1,4,17,0,1,3,3,0,83,1,0,0,0.555555556,0,0,26.33333333,1,0.6667,0
Berek,1,pl.berek.connector.dao.DAOUtils,8,1,0,6,18,16,3,3,7,0.571428571,75,1,0,0,0.166666667,0,0,8.25,2,1.375,0
