name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
SystemDataManagement,1,com.eka.inf.projekt.view.panel.MessageListPanel,10,5,0,6,31,17,4,4,2,0.793650794,183,1,2,0.983157895,0.28,0,0,16.6,2,1,0
SystemDataManagement,1,com.eka.inf.projekt.common.exception.UserNotFoundException,1,3,0,3,2,0,3,0,1,2,6,1,0,1,1,0,0,4,0,0,0
SystemDataManagement,1,com.eka.inf.projekt.domain.Address,13,1,0,6,14,66,6,0,13,0.916666667,64,1,0,0,0.487179487,0,0,3.461538462,1,0.9231,0
SystemDataManagement,1,com.eka.inf.projekt.view.menu.LogoutMenu,3,5,0,13,20,1,12,12,1,1,236,1,1,0.995951417,0.444444444,0,0,77,1,0.6667,1
SystemDataManagement,1,com.eka.inf.projekt.view.datamodels.MessageTableModel,5,2,0,4,13,0,1,3,5,0.75,64,1,0,0.8,0.533333333,1,1,11.2,2,1,0
SystemDataManagement,1,com.eka.inf.projekt.service.AddressService,2,1,0,7,2,1,6,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.ProjectManagementPanel,4,5,0,1,17,0,1,0,1,0.666666667,622,1,0,0.993617021,1,0,0,151,2,1.25,0
SystemDataManagement,1,com.eka.inf.projekt.service.MessageService,2,1,0,8,2,1,7,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.DocumentListPanel,8,5,0,4,28,6,2,3,2,0.714285714,148,1,1,0.987315011,0.3125,0,0,16.875,2,1,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.MessageViewPanel,5,5,0,6,22,0,3,3,3,0.678571429,256,1,1,0.991507431,0.6,0,0,48.8,2,1,0
SystemDataManagement,1,com.eka.inf.projekt.view.datamodels.DocumentsTableModel,5,2,0,4,14,0,1,3,5,0.75,70,1,0,0.8,0.533333333,1,1,12.4,3,1.2,0
SystemDataManagement,1,com.eka.inf.projekt.domain.User,18,1,0,23,29,105,21,3,18,0.865546218,234,1,3,0,0.180555556,1,1,11.61111111,16,2,2
SystemDataManagement,1,com.eka.inf.projekt.view.panel.DocumentFilterPanel,6,5,0,1,19,5,1,0,1,0.75,326,1,0,0.98940678,1,0,0,52,2,1.5,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.MessageAddPanel,18,5,0,7,52,101,4,7,2,0.88627451,616,1,3,0.964876033,0.277777778,0,0,32.38888889,4,1.5,0
SystemDataManagement,1,com.eka.inf.projekt.enums.JobPositionEnum,4,2,0,3,7,4,3,0,2,0.888888889,57,0.333333333,3,0.846153846,0.444444444,1,1,12.5,1,0.5,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.DocumentManagementPanel,6,5,0,7,22,1,1,7,2,0.52,194,1,4,0.991507431,0.583333333,0,0,30.5,3,1.3333,0
SystemDataManagement,1,com.eka.inf.projekt.common.enums.TaskStatusEnum,1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.ProjectAddPanel,12,5,0,2,35,38,2,1,1,0.79144385,870,1,0,0.976987448,0.5,0,0,70.08333333,5,1.9167,2
SystemDataManagement,1,com.eka.inf.projekt.view.panel.StartPanel,4,5,0,8,26,0,1,8,1,0.6,177,1,4,0.993617021,0.625,0,0,42,2,1.25,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.DocumentAddPanel,27,5,0,13,82,191,5,13,1,0.881410256,1132,1,4,0.947261663,0.191358025,0,0,40.03703704,6,1.9259,0
SystemDataManagement,1,com.eka.inf.projekt.common.enums.RoleEnum,4,2,0,6,7,4,6,0,2,0.933333333,79,0.2,5,0.846153846,0.444444444,1,1,17.5,1,0.5,0
SystemDataManagement,1,com.eka.inf.projekt.domain.Task,11,1,0,0,12,45,0,0,11,0.9,54,1,0,0,0.363636364,0,0,3.454545455,1,0.9091,0
SystemDataManagement,1,com.eka.inf.projekt.service.EmployeeService,3,1,0,8,3,3,7,1,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0
SystemDataManagement,1,com.pwr.eka.inf.projekt.dao.AbstractDaoTestClass,15,7,0,8,38,93,0,8,4,0.928571429,176,1,0,0.871287129,0.428571429,1,1,10.6,1,0.8667,0
SystemDataManagement,1,com.eka.inf.projekt.domain.TimeLimit,11,1,0,1,12,45,1,1,11,0.9,54,1,1,0,0.290909091,0,0,3.454545455,1,0.9091,0
SystemDataManagement,1,com.eka.inf.projekt.service.ProjectService,2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
SystemDataManagement,1,com.eka.inf.projekt.service.impl.DocumentServiceImpl,7,1,0,3,13,0,0,3,7,0.166666667,41,0,0,0,0.428571429,0,0,4.714285714,1,0.8571,0
SystemDataManagement,1,com.eka.inf.projekt.view.datamodels.UserComboModel,5,2,0,3,8,0,2,1,5,0.75,37,1,1,0.636363636,0.4,0,0,5.8,1,0.8,0
SystemDataManagement,1,com.eka.inf.projekt.view.frame.MainFrame,16,6,0,47,46,120,36,20,15,1.066666667,204,1,0,0.966442953,0.2625,0,0,11.6875,1,0.9375,3
SystemDataManagement,1,com.eka.inf.projekt.view.panel.NewsListPanel,2,5,0,1,6,1,1,0,1,2,18,1,0,0.997863248,1,0,0,7.5,1,0.5,0
SystemDataManagement,1,com.eka.inf.projekt.domain.Project,14,1,0,13,15,75,12,1,14,0.91025641,68,1,1,0,0.285714286,0,0,3.428571429,1,0.9286,1
SystemDataManagement,1,com.pwr.eka.inf.projekt.AbstractServiceTestClass,2,7,0,1,3,1,0,1,1,2,12,0,0,0.988764045,1,1,1,5,1,0.5,0
SystemDataManagement,1,com.eka.inf.projekt.service.impl.UserServiceImpl,7,1,0,8,28,1,0,8,7,0.333333333,130,0,0,0,0.428571429,0,0,17.42857143,3,1.1429,1
SystemDataManagement,1,com.eka.inf.projekt.service.impl.ProjectServiceImpl,4,1,0,3,8,0,0,3,4,0.333333333,23,0,0,0,0.5,0,0,4.5,1,0.75,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.NewsFilterPanel,9,5,0,1,28,22,1,0,1,0.78125,558,1,0,0.983157895,1,0,0,59.66666667,2,1.6667,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.LoginPanel,13,5,0,5,39,40,3,5,3,0.824074074,432,1,2,0.974947808,0.358974359,0,0,31.53846154,3,1.5385,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.UserManagementPanel,53,5,0,14,105,1058,5,13,3,0.916239316,2451,1,6,0.899807322,0.211320755,0,0,44.39622642,14,1.6604,2
SystemDataManagement,1,com.eka.inf.projekt.service.UserService,4,1,0,10,4,6,8,2,4,2,4,0,0,0,0.583333333,0,0,0,1,1,1
SystemDataManagement,1,com.eka.inf.projekt.view.UserSession,5,1,0,9,7,4,8,1,4,0.75,29,1,2,0,0.5,0,0,4.4,2,1,0
SystemDataManagement,1,com.eka.inf.projekt.enums.DocumentTypeEnum,4,2,0,4,7,4,4,0,2,0.888888889,57,0.333333333,3,0.846153846,0.444444444,1,1,12.5,1,0.5,0
SystemDataManagement,1,com.eka.inf.projekt.view.panel.NewAddPanel,17,5,0,11,56,56,4,11,1,0.8515625,658,1,4,0.966873706,0.235294118,0,0,36.76470588,6,1.9412,0
SystemDataManagement,1,com.eka.inf.projekt.enums.NewsScopeEnum,4,2,0,4,7,4,4,0,2,0.888888889,57,0.333333333,3,0.846153846,0.444444444,1,1,12.5,1,0.5,0
